"Full_Name";"Locality_Siege";"CountryCode";"Continent";"Region";"Y";"X";"Pop_collect";"Statut";"Entity";"Year_of_Joining";"Note";"Network_Name";"Code_Network";"EntitySimplified";"CountryName";"MembershipCode";"Adress";"lon";"lat"
"Heppenheim";"Heppenheim";"DE";"Europe";"Western Europe";NA;NA;25266;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Germany";"A13192";"Heppenheim, Germany";8,6675419;49,6430169
"Villa d'Almè";"Villa d'Almè";"IT";"Europe";"Southern Europe";NA;NA;6844;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13193";"Villa d'Almè, Italy";9,6214015;45,7485704
"Petra";"Petra";"ES";"Europe";"Southern Europe";NA;NA;2860;"20202030ADAPT";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13194";"Petra, Spain";3,1139948;39,6140955
"Molina de Segura";"Molina de Segura";"ES";"Europe";"Southern Europe";NA;NA;72031;"2020ADAPT";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13195";"Molina de Segura, Spain";-1,2073261;38,051681
"Frabosa Sottana";"Frabosa Sottana";"IT";"Europe";"Southern Europe";NA;NA;1513;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13196";"Frabosa Sottana, Italy";7,800283;44,3034627
"L'Alcúdia";"L'Alcúdia";"ES";"Europe";"Southern Europe";NA;NA;11246;"20202030ADAPT";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13197";"L'Alcúdia, Spain";-0,5045206;39,1974843
"Bollate";"Bollate";"IT";"Europe";"Southern Europe";NA;NA;36530;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13198";"Bollate, Italy";9,1107151;45,5451273
"Dairago";"Dairago";"IT";"Europe";"Southern Europe";NA;NA;4580;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13199";"Dairago, Italy";8,8660332;45,5663404
"Teglio";"Teglio";"IT";"Europe";"Southern Europe";NA;NA;4765;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13200";"Teglio, Italy";10,0609586;46,171494
"Piran";"Piran";"SI";"Europe";"Southern Europe";NA;NA;17687;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Slovenia";"A13201";"Piran, Slovenia";13,5682895;45,528319
"Cieza";"Cieza";"ES";"Europe";"Southern Europe";NA;NA;35200;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13202";"Cieza, Spain";-1,4217274;38,2420912
"Slavuta";"Slavuta";"UA";"Europe";"Eastern Europe";NA;NA;35442;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Ukraine";"A13203";"Slavuta, Ukraine";26,8600648;50,2969058
"Cehegín";"Cehegín";"ES";"Europe";"Southern Europe";NA;NA;16261;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13204";"Cehegín, Spain";-1,7963757;38,0922055
"Montebelluna";"Montebelluna";"IT";"Europe";"Southern Europe";NA;NA;31181;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13205";"Montebelluna, Italy";12,0439904;45,775491
"Gonzaga";"Gonzaga";"IT";"Europe";"Southern Europe";NA;NA;9301;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13206";"Gonzaga, Italy";10,8514052;44,9611908
"Lupara";"Lupara";"IT";"Europe";"Southern Europe";NA;NA;531;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13207";"Lupara, Italy";14,7404269;41,7631652
"Matrice";"Matrice";"IT";"Europe";"Southern Europe";NA;NA;1105;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13208";"Matrice, Italy";14,7170954;41,6101071
"Cenate Sotto";"Cenate Sotto";"IT";"Europe";"Southern Europe";NA;NA;3563;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13209";"Cenate Sotto, Italy";9,8252618;45,698853
"Alhama de Murcia";"Alhama de Murcia";"ES";"Europe";"Southern Europe";NA;NA;20915;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13210";"Alhama de Murcia, Spain";-1,3855161;37,8218878
"Zlatna";"Zlatna";"RO";"Europe";"Eastern Europe";NA;NA;8607;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Romania";"A13211";"Zlatna, Romania";23,2311962;46,1075128
"Puig-Reig";"Puig-Reig";"ES";"Europe";"Southern Europe";NA;NA;4301;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13212";"Puig-Reig, Spain";1,8611011;41,9740306
"Trentinara";"Trentinara";"IT";"Europe";"Southern Europe";NA;NA;0;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13213";"Trentinara, Italy";15,1151393;40,4010037
"Crema";"Crema";"IT";"Europe";"Southern Europe";NA;NA;33814;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13214";"Crema, Italy";9,6824841;45,3643375
"Lecce";"Lecce";"IT";"Europe";"Southern Europe";NA;NA;95520;"2020ADAPT";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13215";"Lecce, Italy";18,1750161;40,3515155
"Umeå";"Umeå";"SE";"Europe";"Northern Europe";NA;NA;117500;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Sweden";"A13216";"Umeå, Sweden";20,2630354;63,8258471
"Cluj-Napoca";"Cluj-Napoca";"RO";"Europe";"Eastern Europe";NA;NA;318000;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Romania";"A13217";"Cluj-Napoca, Romania";23,6236353;46,7712101
"Samsø";"Samsø";"DK";"Europe";"Northern Europe";NA;NA;4010;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Denmark";"A13218";"Samsø, Denmark";10,5886294;55,8146665
"Megara";"Megara";"GR";"Europe";"Southern Europe";NA;NA;35000;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Greece";"A13219";"Megara, Greece";23,3430496;37,9943201
"Coimbra";"Coimbra";"PT";"Europe";"Southern Europe";NA;NA;144000;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Portugal";"A13220";"Coimbra, Portugal";-8,4102573;40,2033145
"Son Servera";"Son Servera";"ES";"Europe";"Southern Europe";NA;NA;12165;"20202030ADAPT";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13221";"Son Servera, Spain";3,3603044;39,6201493
"Seixal";"Seixal";"PT";"Europe";"Southern Europe";NA;NA;158269;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Portugal";"A13222";"Seixal, Portugal";-9,0975;38,6410676
"Alhaurín de la Torre";"Alhaurín de la Torre";"ES";"Europe";"Southern Europe";NA;NA;37446;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13223";"Alhaurín de la Torre, Spain";-4,5598636;36,6598945
"Villanueva del Río Segura";"Villanueva del Río Segura";"ES";"Europe";"Southern Europe";NA;NA;2445;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13224";"Villanueva del Río Segura, Spain";-1,3246301;38,135666
"L'Espunyola";"L'Espunyola";"ES";"Europe";"Southern Europe";NA;NA;269;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13225";"L'Espunyola, Spain";1,7712445;42,0535683
"Cavriana";"Cavriana";"IT";"Europe";"Southern Europe";NA;NA;3915;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13226";"Cavriana, Italy";10,6026156;45,3474673
"San Ferdinando di Puglia";"San Ferdinando di Puglia";"IT";"Europe";"Southern Europe";NA;NA;14894;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13227";"San Ferdinando di Puglia, Italy";16,0691481;41,3017572
"Lizzanello";"Lizzanello";"IT";"Europe";"Southern Europe";NA;NA;11788;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13228";"Lizzanello, Italy";18,2214234;40,3046191
"Lagadas";"Lagadas";"GR";"Europe";"Southern Europe";NA;NA;40800;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Greece";"A13229";"Lagadas, Greece";23,0695911;40,7512099
"Sant'Agata di Puglia";"Sant'Agata di Puglia";"IT";"Europe";"Southern Europe";NA;NA;2201;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13230";"Sant'Agata di Puglia, Italy";15,3821795;41,1507948
"Blanca";"Blanca";"ES";"Europe";"Southern Europe";NA;NA;6493;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13231";"Blanca, Spain";-1,2987349;38,2144941
"Parc Naturel Régional du Haut-Jura";"Parc Naturel Régional du Haut-Jura";"FR";"Europe";"Western Europe";NA;NA;71000;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"France";"A13232";"Parc Naturel Régional du Haut-Jura, France";5,973728;46,37485
"Ulea";"Ulea";"ES";"Europe";"Southern Europe";NA;NA;926;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13233";"Ulea, Spain";-1,3297538;38,1400572
"Carfizzi";"Carfizzi";"IT";"Europe";"Southern Europe";NA;NA;882;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13234";"Carfizzi, Italy";16,9755914;39,3058734
"Borgholm";"Borgholm";"SE";"Europe";"Northern Europe";NA;NA;0;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Sweden";"A13235";"Borgholm, Sweden";16,6562355;56,8802297
"Isle of Öland";"Isle of Öland";"SE";"Europe";"Northern Europe";NA;NA;24640;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Sweden";"A13236";"Isle of Öland, Sweden";16,6364773;56,6648948
"Mörbylånga";"Mörbylånga";"SE";"Europe";"Northern Europe";NA;NA;0;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Sweden";"A13237";"Mörbylånga, Sweden";16,3869163;56,5237566
"Saint Etienne Métropole";"Saint Etienne Métropole";"FR";"Europe";"Western Europe";NA;NA;374680;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"France";"A13238";"Saint Etienne Métropole, France";4,3982727;45,4400888
"Carapelle";"Carapelle";"IT";"Europe";"Southern Europe";NA;NA;6380;"2020";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13239";"Carapelle, Italy";15,6905513;41,3646216
"Karşıyaka - İzmir";"Karşıyaka - İzmir";"TR";"Asia";"Western Asia";NA;NA;348000;"20202030ADAPT";"City";"2011";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Turkey";"A13240";"Karşıyaka - İzmir, Turkey";27,1382404;38,5183996
"Neviano";"Neviano";"IT";"Europe";"Southern Europe";NA;NA;5533;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13241";"Neviano, Italy";18,1250791;40,0939551
"Sternatia";"Sternatia";"IT";"Europe";"Southern Europe";NA;NA;2459;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13242";"Sternatia, Italy";18,2250655;40,2245437
"Santiago de Calatrava";"Santiago de Calatrava";"ES";"Europe";"Southern Europe";NA;NA;838;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13243";"Santiago de Calatrava, Spain";-4,1699341;37,7544664
"Trebinje";"Trebinje";"BA";"Europe";"Southern Europe";NA;NA;36000;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Bosnia & Herzegovina";"A13244";"Trebinje, Bosnia & Herzegovina";18,3502638;42,7081585
"Monteriggioni";"Monteriggioni";"IT";"Europe";"Southern Europe";NA;NA;9165;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13245";"Monteriggioni, Italy";11,2233863;43,3901353
"Apollosa";"Apollosa";"IT";"Europe";"Southern Europe";NA;NA;2725;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13246";"Apollosa, Italy";14,6985942;41,0928862
"Tavenna";"Tavenna";"IT";"Europe";"Southern Europe";NA;NA;788;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13247";"Tavenna, Italy";14,764657;41,907606
"Valença";"Valença";"PT";"Europe";"Southern Europe";NA;NA;14044;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Portugal";"A13248";"Valença, Portugal";-8,6421195;42,0268894
"Zenica";"Zenica";"BA";"Europe";"Southern Europe";NA;NA;127000;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Bosnia & Herzegovina";"A13249";"Zenica, Bosnia & Herzegovina";17,9077431;44,2034392
"Tavagnacco";"Tavagnacco";"IT";"Europe";"Southern Europe";NA;NA;14446;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13250";"Tavagnacco, Italy";13,2109516;46,1274647
"Margherita di Savoia";"Margherita di Savoia";"IT";"Europe";"Southern Europe";NA;NA;12465;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13251";"Margherita di Savoia, Italy";16,1698563;41,3523079
"Spinete";"Spinete";"IT";"Europe";"Southern Europe";NA;NA;1372;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13252";"Spinete, Italy";14,4893732;41,5467032
"Corbara";"Corbara";"IT";"Europe";"Southern Europe";NA;NA;2700;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13253";"Corbara, Italy";14,5973742;40,7211823
"Belmonte del Sannio";"Belmonte del Sannio";"IT";"Europe";"Southern Europe";NA;NA;855;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13254";"Belmonte del Sannio, Italy";14,421619;41,8217446
"Salerno";"Salerno";"IT";"Europe";"Southern Europe";NA;NA;139579;"2020ADAPT";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13255";"Salerno, Italy";14,7680961;40,6824408
"Santa Coloma de Cervelló";"Santa Coloma de Cervelló";"ES";"Europe";"Southern Europe";NA;NA;7996;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13256";"Santa Coloma de Cervelló, Spain";2,0224213;41,36846
"Esine";"Esine";"IT";"Europe";"Southern Europe";NA;NA;5384;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13257";"Esine, Italy";10,2493838;45,9256174
"Malegno";"Malegno";"IT";"Europe";"Southern Europe";NA;NA;2115;"20202030ADAPT";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13258";"Malegno, Italy";10,273403;45,9622898
"Tuglie";"Tuglie";"IT";"Europe";"Southern Europe";NA;NA;5320;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13259";"Tuglie, Italy";18,0967491;40,0787831
"Melendugno";"Melendugno";"IT";"Europe";"Southern Europe";NA;NA;9838;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13260";"Melendugno, Italy";18,3363381;40,271488
"Palma";"Palma";"ES";"Europe";"Southern Europe";NA;NA;422918;"20202030ADAPT";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13261";"Palma, Spain";2,6501603;39,5696005
"Mula";"Mula";"ES";"Europe";"Southern Europe";NA;NA;16968;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A13262";"Mula, Spain";-1,4920384;38,0397022
"Lucito";"Lucito";"IT";"Europe";"Southern Europe";NA;NA;763;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13263";"Lucito, Italy";14,6879876;41,7319368
"Province of Chieti";"Province of Chieti";"IT";"Europe";"Southern Europe";NA;NA;328207;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13264";"Province of Chieti, Italy";14,3791912;42,0334428
"Palata";"Palata";"IT";"Europe";"Southern Europe";NA;NA;1762;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13265";"Palata, Italy";14,7847418;41,8901101
"Rocchetta a Volturno";"Rocchetta a Volturno";"IT";"Europe";"Southern Europe";NA;NA;1077;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13266";"Rocchetta a Volturno, Italy";14,0710954;41,6288733
"Ponte da Barca";"Ponte da Barca";"PT";"Europe";"Southern Europe";NA;NA;11724;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Portugal";"A13267";"Ponte da Barca, Portugal";-8,4157905;41,8056373
"Savignano Irpinio";"Savignano Irpinio";"IT";"Europe";"Southern Europe";NA;NA;1204;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13268";"Savignano Irpinio, Italy";15,1814179;41,228377
"Peniche";"Peniche";"PT";"Europe";"Southern Europe";NA;NA;27753;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Portugal";"A13269";"Peniche, Portugal";-9,387622;39,3603291
"Cerveteri";"Cerveteri";"IT";"Europe";"Southern Europe";NA;NA;35355;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13270";"Cerveteri, Italy";12,0973997;41,9967004
"Lauco";"Lauco";"IT";"Europe";"Southern Europe";NA;NA;760;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13271";"Lauco, Italy";12,9329628;46,4233947
"Costa di Rovigo";"Costa di Rovigo";"IT";"Europe";"Southern Europe";NA;NA;27080;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13272";"Costa di Rovigo, Italy";11,6948817;45,0485631
"Matino";"Matino";"IT";"Europe";"Southern Europe";NA;NA;11795;"2020ADAPT";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13273";"Matino, Italy";18,1250791;40,0244811
"Bienno";"Bienno";"IT";"Europe";"Southern Europe";NA;NA;3615;"20202030ADAPT";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13274";"Bienno, Italy";10,3589791;45,8824412
"Piano di Sorrento";"Piano di Sorrento";"IT";"Europe";"Southern Europe";NA;NA;13200;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13275";"Piano di Sorrento, Italy";14,4199322;40,6278396
"Ponte de Lima";"Ponte de Lima";"PT";"Europe";"Southern Europe";NA;NA;44258;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Portugal";"A13276";"Ponte de Lima, Portugal";-8,5827407;41,7647333
"San Giorgio di Pesaro";"San Giorgio di Pesaro";"IT";"Europe";"Southern Europe";NA;NA;1486;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13277";"San Giorgio di Pesaro, Italy";12,9790906;43,7173678
"Goito";"Goito";"IT";"Europe";"Southern Europe";NA;NA;10370;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A13278";"Goito, Italy";10,6500325;45,2449244
"Arcos de Valdevez";"Arcos de Valdevez";"PT";"Europe";"Southern Europe";NA;NA;22586;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Portugal";"A13279";"Arcos de Valdevez, Portugal";-8,4192213;41,8458289
"Paredes de Coura";"Paredes de Coura";"PT";"Europe";"Southern Europe";NA;NA;8958;"2020";"City";"2010";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Portugal";"A13280";"Paredes de Coura, Portugal";-8,5614589;41,9130455
