"Name";"timezone.gmtOffset";"timezone.timeZoneId";"timezone.dstOffset";"bbox.east";"bbox.south";"bbox.north";"bbox.west";"bbox.accuracyLevel";"asciiName";"astergdem";"countryId";"fcl";"srtm3";"score";"adminId2";"adminId3";"countryCode";"adminCodes1.ISO3166_2";"adminId1";"lat";"fcode";"continentCode";"adminCode2";"adminCode3";"adminCode1";"lng";"geonameId";"toponymName";"population";"adminName5";"adminName4";"adminName3";"alternateNames.name";"alternateNames.lang";"alternateNames.isPreferredName";"adminName2";"name";"fclName";"countryName";"fcodeName";"adminName1";"adminCodes2.ISO3166_2";"elevation";"adminId4";"adminCode4";"alternateNames.isHistoric";"alternateNames.isShortName";"adminId5";"adminCode5";"cc2"
"Timisoara";"2";"Europe/Bucharest";"3";"21.3301639440139";"45.6809330602433";"45.8265079828103";"21.1212546942155";"2";"Timisoara";"100";"798549";"P";"96";"269.236389160156";"8334795";NA;"RO";"TM";"665091";"45.75372";"PPLA";"EU";"155243";NA;"36";"21.22571";"665087";"Timişoara";"315053";"";"";"";"تيميشوارا";"ar";"TRUE";"Municipiul Timişoara";"Timișoara";"city, village,...";"Romania";"seat of a first-order administrative division";"Timiş";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tønsberg";"1";"Europe/Oslo";"2";"10.4574348777223";"59.242102119921";"59.292977880079";"10.3578051222777";"2";"Tonsberg";"15";"3144096";"P";"16";"124.735130310059";"6453389";NA;"NO";"38";"12110599";"59.26754";"PPLA";"EU";"3803";NA;"38";"10.40762";"3134331";"Tønsberg";"38914";"";"";"";"تونسبيرغ";"ar";"TRUE";"Tønsberg";"Tønsberg";"city, village,...";"Norway";"seat of a first-order administrative division";"Vestfold og Telemark";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Torrent";"1";"Europe/Madrid";"2";"-0.418493141876809";"39.4008002045754";"39.473309318907";"-0.512426505339988";"2";"Torrent";"56";"2510769";"P";"51";"92.8152084350586";"2509951";"6362109";"ES";"VC";"2593113";"39.43705";"PPLA3";"EU";"V";"46244";"60";"-0.46546";"2510279";"Torrent";"78543";"";"";"Torrent";"Torrent";"ca";"TRUE";"Valencia";"Torrent";"city, village,...";"Spain";"seat of a third-order administrative division";"Valencia";"V";NA;NA;NA;NA;NA;NA;NA;NA
"Torun";"1";"Europe/Warsaw";"2";"18.6965833876805";"52.9546040131528";"53.0728969934622";"18.4996904160304";"2";"Torun";"50";"798544";"P";"51";"191.993728637695";"7530813";"7532549";"PL";"04";"3337500";"53.01375";"PPL";"EU";"0463";"046301";"73";"18.59814";"3083271";"Toruń";"208717";"";"";"Toruń";"تورون";"ar";NA;"Toruń";"Toruń";"city, village,...";"Poland";"populated place";"Kujawsko-Pomorskie";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Toulouse";"1";"Europe/Paris";"2";"1.56166707035987";"43.5189406245061";"43.6895831116863";"1.32567728999169";"2";"Toulouse";"148";"3017382";"P";"150";"168.833099365234";"3013767";"2972314";"FR";"OCC";"11071623";"43.60426";"PPLA";"EU";"31";"313";"76";"1.44367";"2972315";"Toulouse";"433055";"";"Toulouse";"Toulouse";"Toulouse";"af";"TRUE";"Upper Garonne";"Toulouse";"city, village,...";"France";"seat of a first-order administrative division";"Occitanie";"31";NA;"6453974";"31555";NA;NA;NA;NA;NA
"Trieste";"1";"Europe/Rome";"2";"13.8354843233364";"45.6068440521";"45.6977781910845";"13.7318854202771";"10";"Trieste";"15";"3175395";"P";"19";"153.055847167969";"3165184";"3165186";"IT";"36";"3176525";"45.64953";"PPLA";"EU";"TS";"032006";"06";"13.77678";"3165185";"Trieste";"187056";"";"";"Trieste";"Triëst";"af";"TRUE";"Provincia di Trieste";"Trieste";"city, village,...";"Italy";"seat of a first-order administrative division";"Friuli Venezia Giulia";"TS";"2";NA;NA;NA;NA;NA;NA;NA
"Trikala";"2";"Europe/Athens";"3";"21.8100395928792";"39.5228122505651";"39.5870397494349";"21.7266984071208";"2";"Trikala";"120";"390903";"P";"114";"123.175445556641";"252661";"8133844";"GR";"E";"6697809";"39.55493";"PPLA2";"EU";"22";"9114";"ESYE14";"21.76837";"252664";"Tríkala";"61653";"";"";"Trikala";"Trikala";"de";"TRUE";"Trikala";"Trikala";"city, village,...";"Greece";"seat of a second-order administrative division";"Thessaly";"44";NA;NA;NA;NA;NA;NA;NA;NA
"Turin";"1";"Europe/Rome";"2";"7.76285770233749";"45.0067970673826";"45.1335236504683";"7.57785991813607";"10";"Turin";"245";"3175395";"P";"245";"293.275024414062";"3165523";"3165525";"IT";"21";"3170831";"45.07049";"PPLA";"EU";"TO";"001272";"12";"7.68682";"3165524";"Turin";"870456";"";"Centro - Crocetta";"Torino";"Turyn";"af";"TRUE";"Turin";"Turin";"city, village,...";"Italy";"seat of a first-order administrative division";"Piedmont";"TO";"239";"11352097";"0012721";NA;NA;NA;NA;NA
"Udine";"1";"Europe/Rome";"2";"13.2921104512547";"46.0112008772135";"46.1113692232654";"13.1926808439909";"10";"Udine";"111";"3175395";"P";"116";"103.254928588867";"3165071";"6540119";"IT";"36";"3176525";"46.0693";"PPLA2";"EU";"UD";"030129";"06";"13.23715";"3165072";"Udine";"97761";"";"";"Udine";"Udin";"fur";NA;"Provincia di Udine";"Udine";"city, village,...";"Italy";"seat of a second-order administrative division";"Friuli Venezia Giulia";"UD";"113";NA;NA;NA;NA;NA;NA;NA
"Újbuda";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ulm";"1";"Europe/Berlin";"2";"10.018855391006";"48.3476200288469";"48.4351375694169";"9.92015080180643";"10";"Ulm";"478";"2921044";"P";"480";"157.123352050781";"3214106";"3220787";"DE";"BW";"2953481";"48.39841";"PPLA3";"EU";"084";"08421";"01";"9.99155";"2820256";"Ulm";"120451";"";"Ulm, Universitätsstadt";"Stadtkreis Ulm";"Ulm";"als";NA;"Tübingen Region";"Ulm";"city, village,...";"Germany";"seat of a third-order administrative division";"Baden-Württemberg";NA;NA;"6559170";"08421000";NA;NA;NA;NA;NA
"Umea";"1";"Europe/Stockholm";"2";"20.3597081234825";"63.7874998112589";"63.8703921904074";"20.1471805487591";"10";"Umea";"10";"2661886";"P";"-32768";"154.804244995117";"602149";NA;"SE";"AC";"2664415";"63.82842";"PPLA";"EU";"2480";NA;"23";"20.25972";"602150";"Umeå";"83249";"";"";"";"أوميو";"ar";NA;"Umeå Kommun";"Umeå";"city, village,...";"Sweden";"seat of a first-order administrative division";"Västerbotten";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Usk";"0";"Europe/London";"1";"-2.89286980923144";"51.6966321908154";"51.7097342831389";"-2.90811713078646";"10";"Usk";"25";"2635167";"P";"19";"76.3816833496094";"3333244";"7301137";"GB";"WLS";"2634895";"51.70347";"PPL";"EU";"Y4";"00PP033";"WLS";"-2.90332";"2635052";"Usk";"2834";"";"";"Usk";"Ъск";"bg";NA;"Monmouthshire";"Usk";"city, village,...";"United Kingdom";"populated place";"Wales";"MON";NA;NA;NA;NA;NA;NA;NA;NA
"Usti Nad Labem";"1";"Europe/Prague";"2";"14.0949756027765";"50.6209889199018";"50.7004186749902";"13.9695684840995";"2";"Usti nad Labem";"151";"3077311";"P";"150";"212.235992431641";"3063547";"11921097";"CZ";"42";"3339577";"50.6607";"PPLA";"EU";"0427";"554804";"89";"14.03227";"3063548";"Ústí nad Labem";"94105";"";"";"Ústí nad Labem";"Ústí nad Labem";"cs";NA;"Okres Ústí nad Labem";"Ústí nad Labem";"city, village,...";"Czechia";"seat of a first-order administrative division";"Ústecký kraj";"427";NA;NA;NA;NA;NA;NA;NA;NA
"Utrecht";"1";"Europe/Amsterdam";"2";"5.23625646011956";"52.0208788297828";"52.1607871702172";"5.00818753988044";"2";"Utrecht";"15";"2750405";"P";"13";"288.975463867188";"2745911";NA;"NL";"UT";"2745909";"52.09083";"PPLA";"EU";"0344";NA;"09";"5.12222";"2745912";"Utrecht";"290529";"";"";"";"Utrecht";"af";NA;"Utrecht";"Utrecht";"city, village,...";"Netherlands";"seat of a first-order administrative division";"Utrecht";NA;NA;NA;NA;"TRUE";NA;NA;NA;NA
"Valašské Mezirící";"1";"Europe/Prague";"2";"18.0035993851245";"49.4507132891784";"49.4928972410204";"17.9386552630735";"2";"Valasske Mezirici";"326";"3077311";"P";"311";"72.3961181640625";"3062338";"11924855";"CZ";"72";"3339578";"49.47181";"PPL";"EU";"0723";"545058";"90";"17.97113";"3063447";"Valašské Meziříčí";"27481";"";"";"Valašské Meziříčí";"فالاشسكي ميزيريتشي";"ar";NA;"Vsetín District";"Valašské Meziříčí";"city, village,...";"Czechia";"populated place";"Zlín";"723";NA;NA;NA;NA;NA;NA;NA;NA
"Valencia";"1";"Europe/Madrid";"2";"-0.275368456894257";"39.2789270927727";"39.5665938190482";"-0.432534966849736";"10";"Valencia";"21";"2510769";"P";"23";"282.888977050781";"2509951";"6362115";"ES";"VC";"2593113";"39.46975";"PPLA";"EU";"V";"46250";"60";"-0.37739";"2509954";"Valencia";"814208";"";"";"Valencia";"Valencia";"af";"TRUE";"Valencia";"Valencia";"city, village,...";"Spain";"seat of a first-order administrative division";"Valencia";"V";"15";NA;NA;NA;NA;NA;NA;NA
"Valletta";"1";"Europe/Malta";"2";"14.5272147228543";"35.8896247950127";"35.9097352049873";"14.5023852771457";"2";"Valletta";"37";"2562770";"P";"-32768";"168.707092285156";NA;NA;"MT";"60";"8334638";"35.89968";"PPLC";"EU";NA;NA;"60";"14.5148";"2562305";"Valletta";"6794";"";"";"";"ቫሌታ";"am";"TRUE";"";"Valletta";"city, village,...";"Malta";"capital of a political entity";"Valletta";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vantaa";"2";"Europe/Helsinki";"3";"25.1552471576614";"60.237620345677";"60.3506687575302";"24.9267235340196";"2";"Vantaa";"17";"660013";"P";"-32768";"212.378341674805";"9610677";"830153";"FI";"18";"830709";"60.29414";"PPLA3";"EU";"011";"092";"01";"25.04099";"632453";"Vantaa";"190058";"";"";"Vantaa";"فانتا";"ar";"TRUE";"Helsinki";"Vantaa";"city, village,...";"Finland";"seat of a third-order administrative division";"Uusimaa";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Varaždin";"1";"Europe/Zagreb";"2";"16.37575165085";"46.2782236333857";"46.3306651666144";"16.29980394915";"2";"Varazdin";"166";"3202326";"P";"173";"230.318344116211";NA;NA;"HR";"05";"3337528";"46.30444";"PPLA";"EU";NA;NA;"16";"16.33778";"3188383";"Varaždin";"41808";"";"";"";"فاراجدين";"ar";"TRUE";"";"Varaždin";"city, village,...";"Croatia";"seat of a first-order administrative division";"Varaždinska";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Varna";"2";"Europe/Sofia";"3";"28.0162805051365";"43.1441575856683";"43.2891758143317";"27.8170528948635";"2";"Varna";"59";"732800";"P";"54";"349.310302734375";"726048";NA;"BG";"03";"726051";"43.21667";"PPLA";"EU";"VAR06";NA;"61";"27.91667";"726050";"Varna";"312770";"";"";"";"فارنا";"ar";NA;"Varna";"Varna";"city, village,...";"Bulgaria";"seat of a first-order administrative division";"Varna";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vaslui";"2";"Europe/Bucharest";"3";"27.7828066449451";"46.5993830204776";"46.6672835795224";"27.6838599550549";"2";"Vaslui";"94";"798549";"P";"96";"143.418319702148";"8334837";NA;"RO";"VS";"663116";"46.63333";"PPLA";"EU";"161945";NA;"38";"27.73333";"663118";"Vaslui";"69225";"";"";"";"فاسلوي";"ar";NA;"Municipiul Vaslui";"Vaslui";"city, village,...";"Romania";"seat of a first-order administrative division";"Vaslui";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vaulx-En-Velin";"1";"Europe/Paris";"2";"4.96102067522445";"45.761896741495";"45.811971258505";"4.88917932477555";"2";"Vaulx-en-Velin";"168";"3017382";"P";"-32768";"103.57275390625";"2987410";"2996943";"FR";"ARA";"11071625";"45.78693";"PPL";"EU";"69";"691";"84";"4.9251";"2970456";"Vaulx-en-Velin";"37489";"";"Vaulx-en-Velin";"Lyon";"وو آن وولن";"fa";"TRUE";"Rhône";"Vaulx-en-Velin";"city, village,...";"France";"populated place";"Auvergne-Rhône-Alpes";"69";NA;"6441806";"69256";NA;NA;NA;NA;NA
"Vejle";"1";"Europe/Copenhagen";"2";"9.58746955775279";"55.6801279113028";"55.7384134167934";"9.48393776036245";"2";"Vejle";"18";"2623032";"P";"5";"210.961547851562";"2610601";NA;"DK";"83";"6418542";"55.70927";"PPLA";"EU";"630";NA;"21";"9.5357";"2610613";"Vejle";"51177";"";"";"";"Вайле";"bg";NA;"Vejle Kommune";"Vejle";"city, village,...";"Denmark";"seat of a first-order administrative division";"South Denmark";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Venice";"1";"Europe/Rome";"2";"12.3671229855111";"45.4246698876866";"45.4493242852942";"12.3019669517297";"10";"Venice";"11";"3175395";"P";"5";"81.9629211425781";"3164600";"6542284";"IT";"34";"3164604";"45.43713";"PPLA";"EU";"VE";"027042";"20";"12.33265";"3164603";"Venice";"51298";"";"";"Venice";"Benezia";"an";"TRUE";"Venice";"Venice";"city, village,...";"Italy";"seat of a first-order administrative division";"Veneto";"VE";"2";NA;NA;NA;NA;NA;NA;NA
"Veria";"2";"Europe/Athens";"3";"22.3232589258175";"40.4820451756243";"40.4910388243757";"22.3114330741825";"2";"Vergina";"111";"390903";"P";"111";"51.1908874511719";"736120";"8133932";"GR";"B";"6697801";"40.48654";"PPL";"EU";"12";"9024";"ESYE12";"22.31735";"733901";"Vergína";"1242";"";"";"Veroia";"Вергина";"bg";"TRUE";"Imathia";"Vergina";"city, village,...";"Greece";"populated place";"Central Macedonia";"53";NA;NA;NA;NA;NA;NA;NA;NA
"Viareggio";"1";"Europe/Rome";"2";"10.2809869342195";"43.8457628987738";"43.8951023505322";"10.2274439620635";"10";"Viareggio";"16";"3175395";"P";"4";"141.041442871094";"3174529";"6541645";"IT";"52";"3165361";"43.86693";"PPLA3";"EU";"LU";"046033";"16";"10.2502";"3164433";"Viareggio";"49099";"";"";"Viareggio";"Viareggiu";"co";NA;"Provincia di Lucca";"Viareggio";"city, village,...";"Italy";"seat of a third-order administrative division";"Tuscany";"LU";"2";NA;NA;NA;NA;NA;NA;NA
"Viborg";"1";"Europe/Copenhagen";"2";"9.44586034317478";"56.4289729615918";"56.4774052423357";"9.35816292266384";"2";"Viborg";"50";"2623032";"P";"50";"162.558319091797";"2610315";NA;"DK";"82";"6418539";"56.45319";"PPLA";"EU";"791";NA;"18";"9.40201";"2610319";"Viborg";"34831";"";"";"";"Вибор";"bg";NA;"Viborg Kommune";"Viborg";"city, village,...";"Denmark";"seat of a first-order administrative division";"Central Jutland";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vienna";"1";"Europe/Vienna";"2";"16.57751413031";"48.1179033422986";"48.3226666526653";"16.181830379118";"10";"Vienna";"198";"2782113";"P";"193";"241.008560180664";"2761333";NA;"AT";"9";"2761367";"48.20849";"PPLC";"EU";"900";NA;"09";"16.37208";"2761369";"Vienna";"1691468";"";"";"";"ቪየና";"am";"TRUE";"Vienna";"Vienna";"city, village,...";"Austria";"capital of a political entity";"Vienna";NA;"171";NA;NA;NA;NA;NA;NA;NA
"Viladecans";"1";"Europe/Madrid";"2";"2.0574687237603";"41.2816202802484";"41.3464744037044";"1.97108047057564";"2";"Viladecans";"15";"2510769";"P";"20";"81.6020050048828";"3128759";"6356119";"ES";"CT";"3336901";"41.31405";"PPL";"EU";"B";"08089";"56";"2.01427";"3105935";"Viladecans";"63489";"";"";"Gavà";"فيلاديكانس";"ar";NA;"Barcelona";"Viladecans";"city, village,...";"Spain";"populated place";"Catalonia";"B";NA;NA;NA;NA;NA;NA;NA;NA
"Vilnius";"2";"Europe/Vilnius";"3";"25.4454064450972";"54.5936657288232";"54.7846616941122";"25.1141905702836";"2";"Vilnius";"93";"597427";"P";"98";"311.1142578125";"593118";NA;"LT";"VL";"864485";"54.68916";"PPLC";"EU";"41";NA;"65";"25.2798";"593116";"Vilnius";"542366";"";"";"";"Вилниус";"ab";"TRUE";"Vilnius City Municipality";"Vilnius";"city, village,...";"Lithuania";"capital of a political entity";"Vilnius";"58";NA;NA;NA;NA;NA;NA;NA;NA
"Vitoria-Gasteiz";"1";"Europe/Madrid";"2";"-2.58672266724291";"42.7870257378852";"42.9129368204052";"-2.75864094970045";"2";"Gasteiz / Vitoria";"546";"2510769";"P";"547";"222.740325927734";"3130717";"6355286";"ES";"PV";"3336903";"42.84998";"PPLA";"EU";"VI";"01059";"59";"-2.67268";"3104499";"Gasteiz / Vitoria";"235661";"";"";"Vitoria-Gasteiz";"Vitoria";"ast";"TRUE";"Araba / Álava";"Vitoria-Gasteiz";"city, village,...";"Spain";"seat of a first-order administrative division";"Basque Country";"VI";NA;NA;NA;NA;NA;NA;NA;NA
"Volos";"2";"Europe/Athens";"3";"22.9915141467925";"39.3231390843066";"39.3989209156934";"22.8934458532075";"2";"Volos";"5";"390903";"P";"7";"143.944427490234";"258013";"8133894";"GR";"E";"6697809";"39.36103";"PPLA2";"EU";"24";"9105";"ESYE14";"22.94248";"251833";"Volos";"86048";"";"";"Volos";"Волос";"bg";"TRUE";"Magnesia";"Volos";"city, village,...";"Greece";"seat of a second-order administrative division";"Thessaly";"43";NA;NA;NA;NA;NA;NA;NA;NA
"Warsaw";"1";"Europe/Warsaw";"2";"21.2711512942955";"52.0978496125492";"52.368153944595";"20.8516883368428";"10";"Warsaw";"121";"798544";"P";"113";"241.690216064453";"6695624";"7531926";"PL";"14";"858787";"52.22977";"PPLC";"EU";"1465";"146501";"78";"21.01178";"756135";"Warsaw";"1702139";"";"";"Warsaw";"Warskou";"af";"TRUE";"Warszawa";"Warsaw";"city, village,...";"Poland";"capital of a political entity";"Mazovia";NA;NA;NA;NA;NA;"TRUE";NA;NA;NA
"Waterford";"0";"Europe/Dublin";"1";"-7.03395970356669";"52.2101856636089";"52.2844324617104";"-7.18699046191514";"10";"Waterford";"22";"2963597";"P";"10";"173.646484375";"11611446";NA;"IE";"M";"7521315";"52.25833";"PPLA2";"EU";"44";NA;"M";"-7.11194";"2960992";"Waterford";"47904";"";"";"";"Уотърфорд";"bg";"TRUE";"Waterford";"Waterford";"city, village,...";"Ireland";"seat of a second-order administrative division";"Munster";"WD";NA;NA;NA;NA;NA;NA;NA;NA
"Weiz";"1";"Europe/Vienna";"2";"15.6576014515824";"47.1761717541192";"47.2402572477227";"15.5952105494467";"10";"Weiz";"513";"2782113";"P";"506";"62.340763092041";"2761530";"7873583";"AT";"6";"2764581";"47.21667";"PPLA3";"EU";"617";"61766";"06";"15.61667";"2761531";"Weiz";"9221";"";"";"Weiz";"فايتس";"ar";NA;"Weiz";"Weiz";"city, village,...";"Austria";"seat of a third-order administrative division";"Styria";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Wolverhampton";"0";"Europe/London";"1";"-2.04647174523387";"52.5432885031939";"52.6381983392642";"-2.24204156837398";"10";"Wolverhampton";"156";"2635167";"P";"160";"136.198776245117";"3333222";NA;"GB";"ENG";"6269131";"52.58547";"PPLA2";"EU";"Q3";"41UF";"ENG";"-2.12296";"2633691";"Wolverhampton";"252791";"";"";"GB.ENG.Q3.41UF";"Heantun";"ang";"TRUE";"Wolverhampton";"Wolverhampton";"city, village,...";"United Kingdom";"seat of a second-order administrative division";"England";"WLV";NA;NA;NA;NA;NA;NA;NA;NA
"Wroclaw";"1";"Europe/Warsaw";"2";"17.1984051707966";"50.9965730393586";"51.2034269606414";"16.8682614292034";"2";"Wroclaw";"121";"798544";"P";"119";"254.323287963867";"7530801";"7531292";"PL";"02";"3337492";"51.1";"PPLA";"EU";"0264";"026401";"72";"17.03333";"3081368";"Wrocław";"634893";"";"";"Wrocław";"Wrocław";"af";NA;"Wrocław";"Wrocław";"city, village,...";"Poland";"seat of a first-order administrative division";"Lower Silesia";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Xátiva";"1";"Europe/Madrid";"2";"-0.490167888408958";"38.9683901496332";"39.0124498503668";"-0.546872111591042";"2";"Xativa";"106";"2510769";"P";"108";"114.918235778809";"2509951";"6362010";"ES";"VC";"2593113";"38.99042";"PPLA3";"EU";"V";"46145";"60";"-0.51852";"2516345";"Xàtiva";"29386";"";"";"Xàtiva";"شاطبة";"ar";"TRUE";"Valencia";"Xàtiva";"city, village,...";"Spain";"seat of a third-order administrative division";"Valencia";"V";NA;NA;NA;NA;NA;NA;NA;NA
"Yambol";"2";"Europe/Sofia";"3";"26.549566135923";"42.4468009260741";"42.5198656739259";"26.450433864077";"2";"Yambol";"136";"732800";"P";"132";"135.882873535156";"725577";NA;"BG";"28";"864563";"42.48333";"PPLA";"EU";"JAM26";NA;"65";"26.5";"725578";"Yambol";"80116";"";"";"";"Ямбол";"bg";NA;"Yambol";"Yambol";"city, village,...";"Bulgaria";"seat of a first-order administrative division";"Yambol";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Yecla";"1";"Europe/Madrid";"2";"-1.08368085393289";"38.5894352431524";"38.6378675238963";"-1.14568544855734";"2";"Yecla";"616";"2510769";"P";"620";"104.209503173828";"6355234";"6359547";"ES";"MC";"2513413";"38.61365";"PPLA3";"EU";"MU";"30043";"31";"-1.11468";"2509402";"Yecla";"35025";"";"";"Yecla";"يكلا، مرسية";"ar";NA;"Murcia";"Yecla";"city, village,...";"Spain";"seat of a third-order administrative division";"Murcia";"MU";NA;NA;NA;NA;NA;NA;NA;NA
"York";"0";"Europe/London";"1";"-1.02006008464699";"53.9280081198817";"54.0044653428495";"-1.14739549887625";"10";"York";"14";"2635167";"P";"17";"127.819915771484";"2633351";NA;"GB";"ENG";"6269131";"53.95763";"PPLA2";"EU";"Q5";NA;"ENG";"-1.08271";"2633352";"York";"153717";"";"";"";"Eoforwic";"ang";"TRUE";"York";"York";"city, village,...";"United Kingdom";"seat of a second-order administrative division";"England";"YOR";NA;NA;NA;NA;NA;NA;NA;NA
"Zabrze";"1";"Europe/Warsaw";"2";"18.8749640107217";"50.2680350872347";"50.381796745359";"18.6965615630087";"2";"Zabrze";"275";"798544";"P";"258";"140.666091918945";"7530952";"7531590";"PL";"24";"3337497";"50.32492";"PPLA2";"EU";"2478";"247801";"83";"18.78576";"3080985";"Zabrze";"192177";"";"";"Zabrze";"زابجه";"ar";"TRUE";"Zabrze";"Zabrze";"city, village,...";"Poland";"seat of a second-order administrative division";"Silesia";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Zadar";"1";"Europe/Zagreb";"2";"15.2732794450554";"44.0812392365676";"44.1503207634324";"15.1770005549446";"2";"Zadar";"8";"3202326";"P";"-32768";"312.014587402344";NA;NA;"HR";"13";"3337530";"44.11578";"PPLA";"EU";NA;NA;"19";"15.22514";"3186952";"Zadar";"71258";"";"";"";"ዛዳር";"am";"TRUE";"";"Zadar";"city, village,...";"Croatia";"seat of a first-order administrative division";"Zadarska";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Zagreb";"1";"Europe/Zagreb";"2";"16.1339358651615";"45.7059592355493";"45.9229280992069";"15.8220310843013";"2";"Zagreb";"144";"3202326";"P";"135";"378.170043945312";NA;NA;"HR";"21";"3337532";"45.81444";"PPLC";"EU";"3186885";NA;"21";"15.97798";"3186886";"Zagreb";"698966";"";"";"";"ዛግሬብ";"am";"TRUE";"HR.21.3186885";"Zagreb";"city, village,...";"Croatia";"capital of a political entity";"City of Zagreb";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Zaragoza";"1";"Europe/Madrid";"2";"-0.734549036769994";"41.5495550728011";"41.7625735877751";"-1.02013064310061";"2";"Zaragoza";"208";"2510769";"P";"214";"219.620056152344";"3104323";"6362983";"ES";"AR";"3336899";"41.65606";"PPLA";"EU";"Z";"50297";"52";"-0.87734";"3104324";"Zaragoza";"674317";"";"";"Zaragoza";"ZGZ";"abbr";"TRUE";"Saragossa";"Zaragoza";"city, village,...";"Spain";"seat of a first-order administrative division";"Aragon";"Z";NA;NA;NA;NA;"TRUE";NA;NA;NA
